chr6	104487095	104528158	ENSG00000287616	2.04083299973307	-4.54623301783731	2.7571606423621	-1.6488821681215102	0.0991717769799198	0.240100091635595	0.5005257920515952	17944.5	60289.5
chr6	104728094	104859919	HACE1	11.4955017805579	0.7155454957503141	1.01828547433662	0.702696359502202	0.482244996901445	0.7503854497240241	0.9760450227053924	304324.5	65488.5
chr6	10474500	10478502	LINC02522	4.4448072663234415	-0.135820834171161	1.70004325112907	-0.0798925757217983	0.9363226946714448	0.979863214762466	0.992010528674858	55945.0	6351.0
chr6	104766822	104766926	RNU6-897P	0.260208249933267	-1.5667052736628797	4.993959667965429	-0.313720049385415	0.7537336717915	none	0.9760450227053924	277192.0	92621.0
chr6	104831129	104845820	ENSG00000227535	0.510208249933267	-2.54621171908927	4.816336784868089	-0.5286614771394171	0.5970403051160339	none	0.9760450227053924	348792.5	21020.5
chr6	10492223	10629368	GCNT2	252.98971132851898	0.004799463719527611	0.292350878277045	0.0164167925467267	0.986901883039642	0.9922947895043391	0.992010528674858	28349.5	29831.5
chr6	105273218	105454062	PREP	77.6338630329058	0.23423123863285106	0.431149900289708	0.5432710026732249	0.586943226324835	0.8259851139102841	0.9760450227053924	115882.0	9934.0
chr6	10574749	10575227	ENSG00000217181	5.94152982833846	-0.115200376029465	1.4047700510431	-0.0820065717829932	0.9346414875335258	0.979863214762466	0.992010528674858	42542.0	44024.0
chr6	106271634	106271720	ENSG00000273744	0.260208249933267	-1.5667052736628797	4.993959667965429	-0.313720049385415	0.7537336717915	none	0.9760450227053924	241138.0	53314.0
chr6	106283413	106283711	RN7SL47P	0.25	-1.53758373469357	4.99602001395321	-0.307761724412493	0.7582636483208629	none	0.9760450227053924	229253.0	41429.0
chr6	106304176	106304286	RNU6-344P	0.260208249933267	-1.5667052736628797	4.993959667965429	-0.313720049385415	0.7537336717915	none	0.9760450227053924	208584.0	20760.0
chr6	10633762	10634695	GCNT2P1	1.99785872800396	-0.83781735186428	2.3118528587846603	-0.362400811401432	0.717052533240538	0.915609686513665	0.9760450227053924	60045.5	89117.5
chr6	106570771	106629498	RTN4IP1	2.0080669779372298	-0.84744447496426	2.34555402014669	-0.3612982125695229	0.7178765297678129	0.915609686513665	0.9760450227053924	87319.5	28771.5
chr6	10659498	10692860	ENSG00000285763	0.242291381714318	1.3602795770232	4.99391019017813	0.272387673230198	0.78532394984111	none	0.9760450227053924	18095.0	47167.0
chr6	106629578	106668417	QRSL1	59.7898653678316	-0.138818187461134	0.478125090485196	-0.29033863778255703	0.77155718255564	0.9333605582815421	0.9760450227053924	136182.5	17987.5
chr6	106705328	106788148	LINC02532	0.25	-1.53758373469357	4.99602001395321	-0.307761724412493	0.7582636483208629	none	0.9760450227053924	233923.0	52486.0
chr6	106969831	106975627	CD24	530.0255343187471	0.131805547561922	0.314787529546837	0.418712735385885	0.6754260871177541	0.8886243802556829	0.9760450227053924	459914.0	21.0
chr6	107028199	107051586	MTRES1	3.52191102550703	-1.45097825172367	1.86716118732544	-0.7771039059579431	0.437097469706824	0.710162776389012	0.9760450227053924	527077.5	10750.5
chr6	107065182	107115515	BEND3	0.242291381714318	1.3602795770232	4.99391019017813	0.272387673230198	0.78532394984111	none	0.9760450227053924	577533.5	24435.5
chr6	107192300	107192573	ENSG00000276620	0.260208249933267	-1.5667052736628797	4.993959667965429	-0.313720049385415	0.7537336717915	none	0.9760450227053924	679621.5	76558.5
chr6	10722915	10731129	TMEM14C	28.4510242927748	-0.426101692545329	0.66574524328978	-0.6400371566152651	0.5221484432459821	0.782470962659113	0.9760450227053924	32748.0	3676.0
chr6	10743324	10747663	TMEM14B-DT	0.232651214775525	1.33074524736846	4.99599925882453	0.26636217870087503	0.789960290363505	none	0.9760450227053924	51219.5	10905.5
chr6	10747759	10852753	TMEM14B	3.41168288487606	0.28529997703596005	1.86748945961437	0.152771934303112	0.87857813107219	0.9782655135690351	0.992010528674858	105982.0	37916.0
